Manufacturer,Channel,Date,SOM,SOM_hat,SOM mae,Sales,Sales_pred,Sales MAPE,Units,units_pred,units MAPE,forecast_month
BIMBO,OT,2022-05-01,5.0,4.78,0.22,1692.13,1550.34,8.38,201.82,198.76,1.52,April 2022
BIMBO,OT,2022-06-01,5.82,5.02,0.8,2011.86,1684.47,16.27,234.78,224.9,4.21,April 2022
BIMBO,OT,2022-07-01,6.5,4.46,2.04,2505.72,1602.35,36.05,274.23,244.26,10.93,April 2022
BIMBO,OT,2022-08-01,5.77,4.76,1.01,2143.0,1710.83,20.17,226.64,223.05,1.58,April 2022
BIMBO,OT,2022-09-01,5.51,4.72,0.79,1998.98,1653.36,17.29,209.49,219.86,4.95,April 2022
BIMBO,OT,2022-10-01,5.63,5.29,0.34,2126.02,1810.46,14.84,213.24,207.15,2.86,April 2022
BIMBO,OT,2022-11-01,5.3,4.64,0.66,1959.04,1619.83,17.32,205.86,216.84,5.34,April 2022
BIMBO,OT,2022-12-01,4.52,3.68,0.84,2546.66,1718.76,32.51,243.14,211.93,12.84,April 2022
BIMBO,OT,2023-01-01,4.88,3.97,0.91,2418.09,1755.44,27.4,218.81,223.06,1.94,April 2022
BIMBO,OT,2023-02-01,5.26,5.64,0.38,1934.91,1758.27,9.13,176.74,231.35,30.9,April 2022
BIMBO,OT,2023-03-01,5.88,4.99,0.89,2431.01,1781.06,26.74,247.2,252.27,2.05,April 2022
BIMBO,OT,2023-04-01,,4.81,,,1892.28,,,241.67,,April 2022
BIMBO,TRADITIONAL,2022-05-01,3.37,2.98,0.39,5314.37,4620.9,13.05,1497.87,1439.53,3.89,April 2022
BIMBO,TRADITIONAL,2022-06-01,3.26,3.05,0.21,5282.18,4801.75,9.1,1416.69,1486.61,4.94,April 2022
BIMBO,TRADITIONAL,2022-07-01,3.6,3.11,0.49,5860.3,4996.83,14.73,1537.16,1537.48,0.02,April 2022
BIMBO,TRADITIONAL,2022-08-01,3.71,3.18,0.53,6370.37,5024.2,21.13,1561.1,1499.76,3.93,April 2022
BIMBO,TRADITIONAL,2022-09-01,4.09,3.3,0.79,7364.26,5178.39,29.68,1819.45,1527.55,16.04,April 2022
BIMBO,TRADITIONAL,2022-10-01,4.38,3.2,1.18,7821.65,5030.82,35.68,1871.67,1492.82,20.24,April 2022
BIMBO,TRADITIONAL,2022-11-01,4.24,3.34,0.9,7312.81,5389.12,26.31,1761.87,1575.76,10.56,April 2022
BIMBO,TRADITIONAL,2022-12-01,4.41,3.47,0.94,8405.08,5742.34,31.68,2069.72,1654.85,20.04,April 2022
BIMBO,TRADITIONAL,2023-01-01,3.91,3.31,0.6,7152.07,5591.98,21.81,1782.6,1654.43,7.19,April 2022
BIMBO,TRADITIONAL,2023-02-01,3.96,3.44,0.52,6943.53,5497.64,20.82,1659.8,1588.91,4.27,April 2022
BIMBO,TRADITIONAL,2023-03-01,4.05,3.35,0.7,7427.33,5596.57,24.65,1702.07,1612.84,5.24,April 2022
BIMBO,TRADITIONAL,2023-04-01,,3.6,,,5859.8,,,1728.55,,April 2022
DIANA,OT,2022-05-01,14.06,16.21,2.15,4755.82,5260.2,10.61,728.85,814.27,11.72,April 2022
DIANA,OT,2022-06-01,13.96,15.11,1.15,4830.35,5074.87,5.06,733.26,806.82,10.03,April 2022
DIANA,OT,2022-07-01,14.09,15.14,1.05,5437.22,5435.23,0.04,829.47,838.77,1.12,April 2022
DIANA,OT,2022-08-01,14.05,14.98,0.93,5218.81,5389.07,3.26,802.79,814.06,1.4,April 2022
DIANA,OT,2022-09-01,14.05,16.56,2.51,5092.37,5801.65,13.93,781.37,929.75,18.99,April 2022
DIANA,OT,2022-10-01,14.01,15.37,1.36,5293.44,5264.67,0.54,788.03,796.47,1.07,April 2022
DIANA,OT,2022-11-01,13.77,14.99,1.22,5090.03,5231.01,2.77,751.19,794.99,5.83,April 2022
DIANA,OT,2022-12-01,13.43,13.73,0.3,7573.44,6414.27,15.31,1131.6,963.1,14.89,April 2022
DIANA,OT,2023-01-01,13.14,14.07,0.93,6512.47,6225.99,4.4,956.33,972.81,1.72,April 2022
DIANA,OT,2023-02-01,12.76,15.41,2.65,4694.06,4802.96,2.32,691.51,737.78,6.69,April 2022
DIANA,OT,2023-03-01,12.9,15.39,2.49,5337.34,5494.51,2.94,784.77,876.32,11.67,April 2022
DIANA,OT,2023-04-01,,16.3,,,6408.5,,,1018.84,,April 2022
DIANA,TRADITIONAL,2022-05-01,15.68,15.66,0.02,24739.12,24293.96,1.8,25392.04,23817.61,6.2,April 2022
DIANA,TRADITIONAL,2022-06-01,15.43,15.75,0.32,24983.76,24784.77,0.8,25547.04,23604.55,7.6,April 2022
DIANA,TRADITIONAL,2022-07-01,15.2,15.72,0.52,24721.18,25228.4,2.05,25095.01,23577.94,6.05,April 2022
DIANA,TRADITIONAL,2022-08-01,14.41,16.6,2.19,24765.66,26210.71,5.83,24030.35,24046.53,0.07,April 2022
DIANA,TRADITIONAL,2022-09-01,14.79,16.63,1.84,26661.22,26129.23,2.0,25343.43,23329.67,7.95,April 2022
DIANA,TRADITIONAL,2022-10-01,15.03,16.54,1.51,26852.57,25969.31,3.29,25273.47,23186.88,8.26,April 2022
DIANA,TRADITIONAL,2022-11-01,15.32,15.91,0.59,26391.25,25708.36,2.59,25006.1,22551.19,9.82,April 2022
DIANA,TRADITIONAL,2022-12-01,14.72,16.37,1.65,28053.42,27065.77,3.52,26707.01,23332.56,12.64,April 2022
DIANA,TRADITIONAL,2023-01-01,14.47,16.54,2.07,26474.38,27989.11,5.72,24860.86,23922.31,3.78,April 2022
DIANA,TRADITIONAL,2023-02-01,14.32,16.21,1.89,25113.23,25885.12,3.07,23449.88,21936.54,6.45,April 2022
DIANA,TRADITIONAL,2023-03-01,14.19,16.27,2.08,25995.22,27173.8,4.53,24115.64,22457.69,6.88,April 2022
DIANA,TRADITIONAL,2023-04-01,,15.25,,,24822.5,,,20346.31,,April 2022
DINANT,OT,2022-05-01,5.31,4.25,1.06,1796.33,1379.31,23.22,206.5,163.62,20.77,April 2022
DINANT,OT,2022-06-01,5.19,4.12,1.07,1796.06,1384.19,22.93,202.02,166.77,17.45,April 2022
DINANT,OT,2022-07-01,5.01,4.01,1.0,1931.92,1438.82,25.52,215.31,177.41,17.6,April 2022
DINANT,OT,2022-08-01,5.26,4.4,0.86,1952.21,1581.15,19.01,211.32,200.15,5.29,April 2022
DINANT,OT,2022-09-01,5.46,4.38,1.08,1978.81,1535.63,22.4,212.79,190.52,10.46,April 2022
DINANT,OT,2022-10-01,5.38,4.64,0.74,2030.86,1589.61,21.73,221.36,182.92,17.36,April 2022
DINANT,OT,2022-11-01,5.57,3.93,1.64,2058.43,1372.69,33.31,231.17,167.81,27.41,April 2022
DINANT,OT,2022-12-01,4.47,3.46,1.01,2521.52,1617.05,35.87,286.1,203.4,28.9,April 2022
DINANT,OT,2023-01-01,4.79,3.8,0.99,2376.43,1680.74,29.27,259.6,200.33,22.83,April 2022
DINANT,OT,2023-02-01,5.44,3.91,1.53,1999.04,1219.0,39.02,222.37,139.63,37.21,April 2022
DINANT,OT,2023-03-01,5.34,3.45,1.89,2209.97,1230.65,44.31,246.15,146.86,40.34,April 2022
DINANT,OT,2023-04-01,,3.42,,,1343.5,,,161.09,,April 2022
DINANT,TRADITIONAL,2022-05-01,9.63,9.79,0.16,15195.69,15185.97,0.06,12675.37,12761.32,0.68,April 2022
DINANT,TRADITIONAL,2022-06-01,9.4,10.11,0.71,15218.96,15909.2,4.54,12615.19,13257.67,5.09,April 2022
DINANT,TRADITIONAL,2022-07-01,9.1,9.82,0.72,14803.16,15766.49,6.51,11986.47,13030.16,8.71,April 2022
DINANT,TRADITIONAL,2022-08-01,8.98,9.87,0.89,15431.5,15581.64,0.97,12011.17,13204.78,9.94,April 2022
DINANT,TRADITIONAL,2022-09-01,9.32,9.76,0.44,16796.25,15330.77,8.73,12440.13,12775.64,2.7,April 2022
DINANT,TRADITIONAL,2022-10-01,9.07,9.78,0.71,16207.03,15356.54,5.25,11408.82,12904.65,13.11,April 2022
DINANT,TRADITIONAL,2022-11-01,9.72,9.78,0.06,16747.74,15801.51,5.65,11682.43,13278.58,13.66,April 2022
DINANT,TRADITIONAL,2022-12-01,9.3,9.76,0.46,17723.97,16131.1,8.99,12027.07,13442.59,11.77,April 2022
DINANT,TRADITIONAL,2023-01-01,10.26,9.67,0.59,18778.63,16367.09,12.84,12952.95,13639.24,5.3,April 2022
DINANT,TRADITIONAL,2023-02-01,10.75,9.97,0.78,18854.32,15919.6,15.57,13345.6,13377.81,0.24,April 2022
DINANT,TRADITIONAL,2023-03-01,10.62,9.62,1.0,19448.7,16059.43,17.43,13761.13,13495.32,1.93,April 2022
DINANT,TRADITIONAL,2023-04-01,,10.08,,,16402.22,,,13783.38,,April 2022
KELLOGGS,OT,2022-05-01,11.1,12.04,0.94,3754.84,3907.9,4.08,292.33,312.38,6.86,April 2022
KELLOGGS,OT,2022-06-01,11.2,11.98,0.78,3875.76,4023.11,3.8,303.91,312.84,2.94,April 2022
KELLOGGS,OT,2022-07-01,10.81,12.04,1.23,4170.54,4322.56,3.65,323.77,330.98,2.23,April 2022
KELLOGGS,OT,2022-08-01,10.31,11.64,1.33,3830.11,4186.98,9.32,316.6,326.09,3.0,April 2022
KELLOGGS,OT,2022-09-01,9.35,11.39,2.04,3388.61,3989.69,17.74,273.3,310.48,13.6,April 2022
KELLOGGS,OT,2022-10-01,9.04,11.99,2.95,3412.74,4105.24,20.29,256.5,310.77,21.16,April 2022
KELLOGGS,OT,2022-11-01,10.35,12.07,1.72,3826.0,4209.08,10.01,266.11,313.18,17.69,April 2022
KELLOGGS,OT,2022-12-01,10.61,12.49,1.88,5983.97,5833.54,2.51,390.96,414.61,6.05,April 2022
KELLOGGS,OT,2023-01-01,9.77,11.99,2.22,4844.62,5305.09,9.5,346.73,403.43,16.35,April 2022
KELLOGGS,OT,2023-02-01,10.31,13.02,2.71,3791.52,4057.71,7.02,289.53,339.84,17.38,April 2022
KELLOGGS,OT,2023-03-01,9.42,11.83,2.41,3896.86,4225.82,8.44,270.98,330.14,21.83,April 2022
KELLOGGS,OT,2023-04-01,,11.68,,,4593.21,,,344.58,,April 2022
KELLOGGS,TRADITIONAL,2022-05-01,1.28,1.39,0.11,2018.43,2161.59,7.09,303.72,316.95,4.36,April 2022
KELLOGGS,TRADITIONAL,2022-06-01,1.05,1.42,0.37,1697.43,2233.75,31.6,262.84,328.98,25.16,April 2022
KELLOGGS,TRADITIONAL,2022-07-01,0.97,1.36,0.39,1575.76,2178.97,38.28,245.69,325.22,32.37,April 2022
KELLOGGS,TRADITIONAL,2022-08-01,1.05,1.33,0.28,1797.64,2104.36,17.06,289.4,315.97,9.18,April 2022
KELLOGGS,TRADITIONAL,2022-09-01,1.04,1.42,0.38,1878.98,2225.62,18.45,300.12,322.55,7.48,April 2022
KELLOGGS,TRADITIONAL,2022-10-01,0.99,1.32,0.33,1765.66,2067.28,17.08,290.8,312.75,7.55,April 2022
KELLOGGS,TRADITIONAL,2022-11-01,0.88,1.39,0.51,1524.77,2248.78,47.48,255.33,338.16,32.44,April 2022
KELLOGGS,TRADITIONAL,2022-12-01,0.95,1.46,0.51,1803.3,2406.97,33.48,311.5,364.69,17.08,April 2022
KELLOGGS,TRADITIONAL,2023-01-01,1.29,1.27,0.02,2356.51,2147.46,8.87,352.19,308.99,12.27,April 2022
KELLOGGS,TRADITIONAL,2023-02-01,1.08,1.39,0.31,1895.91,2211.34,16.64,314.75,309.28,1.74,April 2022
KELLOGGS,TRADITIONAL,2023-03-01,1.0,1.36,0.36,1828.29,2267.03,24.0,290.81,331.92,14.14,April 2022
KELLOGGS,TRADITIONAL,2023-04-01,,1.49,,,2431.97,,,355.03,,April 2022
OTHERS,OT,2022-05-01,20.59,20.64,0.05,6964.97,6698.46,3.83,503.74,488.58,3.01,April 2022
OTHERS,OT,2022-06-01,20.24,20.62,0.38,6999.75,6923.74,1.09,496.49,502.45,1.2,April 2022
OTHERS,OT,2022-07-01,19.7,20.18,0.48,7600.62,7246.04,4.67,544.13,535.16,1.65,April 2022
OTHERS,OT,2022-08-01,19.77,19.54,0.23,7341.51,7028.95,4.26,532.16,504.59,5.18,April 2022
OTHERS,OT,2022-09-01,19.32,19.67,0.35,7003.59,6890.62,1.61,484.28,488.7,0.91,April 2022
OTHERS,OT,2022-10-01,18.49,20.07,1.58,6982.54,6872.16,1.58,473.62,489.82,3.42,April 2022
OTHERS,OT,2022-11-01,18.19,19.95,1.76,6722.84,6961.42,3.55,461.98,506.29,9.59,April 2022
OTHERS,OT,2022-12-01,17.31,18.85,1.54,9760.1,8802.9,9.81,705.73,630.58,10.65,April 2022
OTHERS,OT,2023-01-01,19.65,19.28,0.37,9742.02,8533.01,12.41,734.65,605.61,17.57,April 2022
OTHERS,OT,2023-02-01,20.06,20.12,0.06,7375.99,6270.2,14.99,572.45,440.01,23.13,April 2022
OTHERS,OT,2023-03-01,18.93,19.96,1.03,7830.51,7125.68,9.0,606.85,493.81,18.63,April 2022
OTHERS,OT,2023-04-01,,19.58,,,7697.2,,,536.39,,April 2022
OTHERS,TRADITIONAL,2022-05-01,4.56,5.27,0.71,7196.66,8178.8,13.65,8360.25,10761.58,28.72,April 2022
OTHERS,TRADITIONAL,2022-06-01,4.65,5.36,0.71,7525.94,8428.57,11.99,8263.08,10946.2,32.47,April 2022
OTHERS,TRADITIONAL,2022-07-01,4.41,5.49,1.08,7177.76,8815.12,22.81,7604.32,11301.43,48.62,April 2022
OTHERS,TRADITIONAL,2022-08-01,4.71,5.56,0.85,8100.56,8774.71,8.32,8552.62,11107.23,29.87,April 2022
OTHERS,TRADITIONAL,2022-09-01,4.86,5.47,0.61,8752.22,8585.81,1.9,8848.19,10599.77,19.8,April 2022
OTHERS,TRADITIONAL,2022-10-01,4.53,5.58,1.05,8092.67,8754.91,8.18,7905.8,10943.64,38.43,April 2022
OTHERS,TRADITIONAL,2022-11-01,4.36,5.6,1.24,7510.34,9039.27,20.36,7415.19,11299.09,52.38,April 2022
OTHERS,TRADITIONAL,2022-12-01,4.47,5.45,0.98,8516.3,9014.02,5.84,7948.66,10992.71,38.3,April 2022
OTHERS,TRADITIONAL,2023-01-01,4.7,5.78,1.08,8593.29,9781.78,13.83,8154.39,11929.0,46.29,April 2022
OTHERS,TRADITIONAL,2023-02-01,5.0,5.82,0.82,8759.77,9297.39,6.14,8331.04,11201.67,34.46,April 2022
OTHERS,TRADITIONAL,2023-03-01,5.11,5.61,0.5,9360.37,9362.9,0.03,8608.93,11418.17,32.63,April 2022
OTHERS,TRADITIONAL,2023-04-01,,5.8,,,9436.51,,,11101.77,,April 2022
PEPSICO,OT,2022-05-01,35.85,33.25,2.6,12123.65,10792.24,10.98,1199.91,1034.73,13.77,April 2022
PEPSICO,OT,2022-06-01,35.51,35.02,0.49,12284.26,11761.81,4.25,1184.13,1134.22,4.22,April 2022
PEPSICO,OT,2022-07-01,35.89,35.51,0.38,13846.69,12750.59,7.92,1317.71,1213.19,7.93,April 2022
PEPSICO,OT,2022-08-01,36.85,36.39,0.46,13682.96,13089.5,4.34,1324.36,1258.61,4.97,April 2022
PEPSICO,OT,2022-09-01,36.99,35.98,1.01,13408.63,12606.36,5.98,1380.07,1179.27,14.55,April 2022
PEPSICO,OT,2022-10-01,37.93,36.11,1.82,14327.76,12364.69,13.7,1499.55,1153.42,23.08,April 2022
PEPSICO,OT,2022-11-01,38.04,37.38,0.66,14059.63,13040.34,7.25,1497.06,1227.9,17.98,April 2022
PEPSICO,OT,2022-12-01,38.63,38.27,0.36,21778.8,17873.7,17.93,2158.1,1672.0,22.52,April 2022
PEPSICO,OT,2023-01-01,38.03,38.14,0.11,18850.7,16878.45,10.46,1871.6,1548.48,17.26,April 2022
PEPSICO,OT,2023-02-01,37.22,35.49,1.73,13689.66,11061.48,19.2,1422.61,1049.48,26.23,April 2022
PEPSICO,OT,2023-03-01,36.5,36.73,0.23,15099.19,13115.2,13.14,1510.26,1226.87,18.76,April 2022
PEPSICO,OT,2023-04-01,,36.08,,,14184.98,,,1319.53,,April 2022
PEPSICO,TRADITIONAL,2022-05-01,52.73,52.89,0.16,83203.12,82076.41,1.35,54049.81,53296.37,1.39,April 2022
PEPSICO,TRADITIONAL,2022-06-01,53.36,52.73,0.63,86376.12,82995.32,3.91,55140.12,54245.31,1.62,April 2022
PEPSICO,TRADITIONAL,2022-07-01,54.0,52.63,1.37,87798.84,84466.42,3.8,54556.08,55206.81,1.19,April 2022
PEPSICO,TRADITIONAL,2022-08-01,54.58,52.07,2.51,93780.65,82201.58,12.35,56456.04,53726.52,4.83,April 2022
PEPSICO,TRADITIONAL,2022-09-01,52.91,52.14,0.77,95349.73,81907.18,14.1,56107.4,52843.34,5.82,April 2022
PEPSICO,TRADITIONAL,2022-10-01,53.12,52.49,0.63,94892.71,82401.41,13.16,54689.89,53162.2,2.79,April 2022
PEPSICO,TRADITIONAL,2022-11-01,52.67,52.94,0.27,90751.98,85533.34,5.75,51670.33,55182.8,6.8,April 2022
PEPSICO,TRADITIONAL,2022-12-01,53.34,52.52,0.82,101686.33,86814.37,14.63,54689.69,55650.24,1.76,April 2022
PEPSICO,TRADITIONAL,2023-01-01,52.87,52.94,0.07,96734.39,89552.42,7.42,51107.1,56678.75,10.9,April 2022
PEPSICO,TRADITIONAL,2023-02-01,52.32,53.81,1.49,91729.56,85910.05,6.34,48790.0,54373.45,11.44,April 2022
PEPSICO,TRADITIONAL,2023-03-01,52.25,53.41,1.16,95716.33,89188.54,6.82,50158.38,57172.14,13.98,April 2022
PEPSICO,TRADITIONAL,2023-04-01,,53.26,,,86697.83,,,55221.55,,April 2022
SEÑORIAL,OT,2022-05-01,8.08,8.84,0.76,2732.59,2869.22,5.0,448.51,471.91,5.22,April 2022
SEÑORIAL,OT,2022-06-01,8.08,8.14,0.06,2793.99,2732.13,2.21,453.22,455.35,0.47,April 2022
SEÑORIAL,OT,2022-07-01,8.0,8.67,0.67,3085.37,3112.34,0.87,507.56,504.43,0.62,April 2022
SEÑORIAL,OT,2022-08-01,7.99,8.29,0.3,2965.84,2982.34,0.56,464.57,477.94,2.88,April 2022
SEÑORIAL,OT,2022-09-01,9.33,7.31,2.02,3381.55,2560.88,24.27,425.84,411.72,3.32,April 2022
SEÑORIAL,OT,2022-10-01,9.52,6.54,2.98,3597.03,2237.91,37.78,471.89,341.67,27.6,April 2022
SEÑORIAL,OT,2022-11-01,8.79,7.03,1.76,3247.52,2451.72,24.5,484.75,389.16,19.72,April 2022
SEÑORIAL,OT,2022-12-01,11.03,9.51,1.52,6220.39,4440.34,28.62,1057.59,753.88,28.72,April 2022
SEÑORIAL,OT,2023-01-01,9.73,8.75,0.98,4822.87,3874.1,19.67,739.17,647.84,12.36,April 2022
SEÑORIAL,OT,2023-02-01,8.95,6.4,2.55,3290.65,1995.22,39.37,471.38,319.24,32.28,April 2022
SEÑORIAL,OT,2023-03-01,11.02,7.66,3.36,4560.41,2733.87,40.05,621.6,450.39,27.54,April 2022
SEÑORIAL,OT,2023-04-01,,8.12,,,3193.61,,,518.44,,April 2022
SEÑORIAL,TRADITIONAL,2022-05-01,12.76,12.02,0.74,20132.86,18658.72,7.32,20037.9,18658.72,6.88,April 2022
SEÑORIAL,TRADITIONAL,2022-06-01,12.84,11.59,1.25,20783.04,18240.23,12.24,20648.32,18059.63,12.54,April 2022
SEÑORIAL,TRADITIONAL,2022-07-01,12.71,11.87,0.84,20664.38,19048.01,7.82,20760.62,18674.52,10.05,April 2022
SEÑORIAL,TRADITIONAL,2022-08-01,12.56,11.38,1.18,21580.02,17965.85,16.75,21601.9,17787.97,17.66,April 2022
SEÑORIAL,TRADITIONAL,2022-09-01,12.99,11.3,1.69,23411.57,17747.37,24.19,23398.37,17571.65,24.9,April 2022
SEÑORIAL,TRADITIONAL,2022-10-01,12.87,11.09,1.78,22992.71,17407.99,24.29,22858.12,17066.66,25.34,April 2022
SEÑORIAL,TRADITIONAL,2022-11-01,12.8,11.04,1.76,22062.47,17833.02,19.17,21777.18,17483.35,19.72,April 2022
SEÑORIAL,TRADITIONAL,2022-12-01,12.82,10.97,1.85,24447.51,18130.75,25.84,24226.4,17602.67,27.34,April 2022
SEÑORIAL,TRADITIONAL,2023-01-01,12.51,10.49,2.02,22884.93,17741.31,22.48,22654.75,17393.44,23.22,April 2022
SEÑORIAL,TRADITIONAL,2023-02-01,12.56,9.35,3.21,22026.43,14921.35,32.26,21655.03,14628.77,32.45,April 2022
SEÑORIAL,TRADITIONAL,2023-03-01,12.78,10.39,2.39,23404.62,17345.13,25.89,22660.82,17005.03,24.96,April 2022
SEÑORIAL,TRADITIONAL,2023-04-01,,10.53,,,17137.89,,,16801.86,,April 2022
BIMBO,OT,2022-06-01,5.82,4.71,1.11,2011.86,1620.18,19.47,234.78,223.17,4.95,May 2022
BIMBO,OT,2022-07-01,6.5,4.26,2.24,2505.72,1558.83,37.79,274.23,243.95,11.04,May 2022
BIMBO,OT,2022-08-01,5.77,4.52,1.25,2143.0,1667.53,22.19,226.64,223.83,1.24,May 2022
BIMBO,OT,2022-09-01,5.51,4.48,1.03,1998.98,1593.08,20.31,209.49,214.41,2.35,May 2022
BIMBO,OT,2022-10-01,5.63,4.9,0.73,2126.02,1740.3,18.14,213.24,208.42,2.26,May 2022
BIMBO,OT,2022-11-01,5.3,4.41,0.89,1959.04,1576.69,19.52,205.86,216.28,5.06,May 2022
BIMBO,OT,2022-12-01,4.52,3.39,1.13,2546.66,1631.73,35.93,243.14,211.09,13.18,May 2022
BIMBO,OT,2023-01-01,4.88,3.89,0.99,2418.09,1751.41,27.57,218.81,227.75,4.09,May 2022
BIMBO,OT,2023-02-01,5.26,5.54,0.28,1934.91,1760.5,9.01,176.74,237.26,34.24,May 2022
BIMBO,OT,2023-03-01,5.88,4.81,1.07,2431.01,1749.02,28.05,247.2,253.48,2.54,May 2022
BIMBO,OT,2023-04-01,,4.58,,,1870.19,,,247.38,,May 2022
BIMBO,OT,2023-05-01,,5.06,,,1762.2,,,261.45,,May 2022
BIMBO,TRADITIONAL,2022-06-01,3.26,3.07,0.19,5282.18,4906.6,7.11,1416.69,1469.04,3.7,May 2022
BIMBO,TRADITIONAL,2022-07-01,3.6,3.04,0.56,5860.3,4981.17,15.0,1537.16,1491.37,2.98,May 2022
BIMBO,TRADITIONAL,2022-08-01,3.71,3.1,0.61,6370.37,5078.21,20.28,1561.1,1463.46,6.25,May 2022
BIMBO,TRADITIONAL,2022-09-01,4.09,3.18,0.91,7364.26,5208.24,29.28,1819.45,1488.07,18.21,May 2022
BIMBO,TRADITIONAL,2022-10-01,4.38,3.09,1.29,7821.65,5097.77,34.82,1871.67,1460.68,21.96,May 2022
BIMBO,TRADITIONAL,2022-11-01,4.24,3.1,1.14,7312.81,5270.24,27.93,1761.87,1492.99,15.26,May 2022
BIMBO,TRADITIONAL,2022-12-01,4.41,3.18,1.23,8405.08,5595.45,33.43,2069.72,1549.98,25.11,May 2022
BIMBO,TRADITIONAL,2023-01-01,3.91,3.23,0.68,7152.07,5860.13,18.06,1782.6,1664.81,6.61,May 2022
BIMBO,TRADITIONAL,2023-02-01,3.96,3.44,0.52,6943.53,5984.28,13.81,1659.8,1657.7,0.13,May 2022
BIMBO,TRADITIONAL,2023-03-01,4.05,3.22,0.83,7427.33,5852.63,21.2,1702.07,1616.75,5.01,May 2022
BIMBO,TRADITIONAL,2023-04-01,,3.42,,,6131.55,,,1717.52,,May 2022
BIMBO,TRADITIONAL,2023-05-01,,3.47,,,6295.75,,,1753.69,,May 2022
DIANA,OT,2022-06-01,13.96,13.73,0.23,4830.35,4727.02,2.14,733.26,747.95,2.0,May 2022
DIANA,OT,2022-07-01,14.09,14.12,0.03,5437.22,5171.16,4.89,829.47,790.7,4.67,May 2022
DIANA,OT,2022-08-01,14.05,13.89,0.16,5218.81,5120.21,1.89,802.79,780.52,2.77,May 2022
DIANA,OT,2022-09-01,14.05,15.36,1.31,5092.37,5463.14,7.28,781.37,910.52,16.53,May 2022
DIANA,OT,2022-10-01,14.01,14.36,0.35,5293.44,5096.89,3.71,788.03,786.56,0.19,May 2022
DIANA,OT,2022-11-01,13.77,14.37,0.6,5090.03,5142.34,1.03,751.19,783.89,4.35,May 2022
DIANA,OT,2022-12-01,13.43,12.77,0.66,7573.44,6146.67,18.84,1131.6,960.42,15.13,May 2022
DIANA,OT,2023-01-01,13.14,13.42,0.28,6512.47,6049.48,7.11,956.33,929.26,2.83,May 2022
DIANA,OT,2023-02-01,12.76,14.38,1.62,4694.06,4567.06,2.71,691.51,693.03,0.22,May 2022
DIANA,OT,2023-03-01,12.9,14.68,1.78,5337.34,5338.59,0.02,784.77,827.69,5.47,May 2022
DIANA,OT,2023-04-01,,14.96,,,6103.62,,,965.76,,May 2022
DIANA,OT,2023-05-01,,14.93,,,5195.72,,,804.29,,May 2022
DIANA,TRADITIONAL,2022-06-01,15.43,16.73,1.3,24983.76,26734.78,7.01,25547.04,27004.83,5.71,May 2022
DIANA,TRADITIONAL,2022-07-01,15.2,16.9,1.7,24721.18,27669.92,11.93,25095.01,27395.96,9.17,May 2022
DIANA,TRADITIONAL,2022-08-01,14.41,17.55,3.14,24765.66,28783.98,16.23,24030.35,28219.59,17.43,May 2022
DIANA,TRADITIONAL,2022-09-01,14.79,17.98,3.19,26661.22,29455.8,10.48,25343.43,28322.88,11.76,May 2022
DIANA,TRADITIONAL,2022-10-01,15.03,17.84,2.81,26852.57,29399.59,9.49,25273.47,28268.84,11.85,May 2022
DIANA,TRADITIONAL,2022-11-01,15.32,17.36,2.04,26391.25,29552.99,11.98,25006.1,28145.7,12.56,May 2022
DIANA,TRADITIONAL,2022-12-01,14.72,18.14,3.42,28053.42,31957.38,13.92,26707.01,29866.71,11.83,May 2022
DIANA,TRADITIONAL,2023-01-01,14.47,17.47,3.0,26474.38,31713.58,19.79,24860.86,29364.42,18.12,May 2022
DIANA,TRADITIONAL,2023-02-01,14.32,17.14,2.82,25113.23,29790.24,18.62,23449.88,27583.56,17.63,May 2022
DIANA,TRADITIONAL,2023-03-01,14.19,17.18,2.99,25995.22,31196.23,20.01,24115.64,28360.21,17.6,May 2022
DIANA,TRADITIONAL,2023-04-01,,16.75,,,30054.74,,,27076.34,,May 2022
DIANA,TRADITIONAL,2023-05-01,,16.73,,,30366.74,,,27113.16,,May 2022
DINANT,OT,2022-06-01,5.19,5.29,0.1,1796.06,1822.12,1.45,202.02,214.11,5.99,May 2022
DINANT,OT,2022-07-01,5.01,5.31,0.3,1931.92,1945.42,0.7,215.31,234.11,8.73,May 2022
DINANT,OT,2022-08-01,5.26,5.14,0.12,1952.21,1894.01,2.98,211.32,233.83,10.65,May 2022
DINANT,OT,2022-09-01,5.46,5.22,0.24,1978.81,1857.54,6.13,212.79,224.88,5.68,May 2022
DINANT,OT,2022-10-01,5.38,5.66,0.28,2030.86,2009.86,1.03,221.36,225.83,2.02,May 2022
DINANT,OT,2022-11-01,5.57,5.24,0.33,2058.43,1874.87,8.92,231.17,223.73,3.22,May 2022
DINANT,OT,2022-12-01,4.47,4.32,0.15,2521.52,2078.91,17.55,286.1,255.39,10.73,May 2022
DINANT,OT,2023-01-01,4.79,4.9,0.11,2376.43,2207.36,7.11,259.6,256.97,1.01,May 2022
DINANT,OT,2023-02-01,5.44,5.57,0.13,1999.04,1768.29,11.54,222.37,197.79,11.05,May 2022
DINANT,OT,2023-03-01,5.34,5.36,0.02,2209.97,1947.62,11.87,246.15,227.0,7.78,May 2022
DINANT,OT,2023-04-01,,5.0,,,2040.86,,,238.98,,May 2022
DINANT,OT,2023-05-01,,5.48,,,1908.76,,,224.56,,May 2022
